page_date,category,title,readings_text,body,prayer,image_path,reading_links_json
2026-05-12,进入命定,5月12日：世上无法给予的平安,撒母耳记上14章、约翰福音14:15-31、箴言15:26-29,"对你来说，什么是平安？如果你的平安取决于事情是否按
你的期望顺利进行，那种平安是脆弱的。你只有在计划顺
利、他人配合、结果符合你的期待时，才会感到平安。一
旦遇到不顺心的事，那份平安就会瓦解。真正的平安不是
来自掌控结果，而是来自信靠那位掌管我们结局的主。
耶稣在十字架前夕谈到平安。那时，祂样样都不“顺利”，
祂却赐平安给门徒。耶稣所赐的平安，不要求一切都符合
逻辑。真正的平安不是没有问题，而是有信靠。它是一种
即使身处风暴中，也能让我们安然依靠的平安。
当我们放下对事情应如何发展的执着，就从努力争取转向
信靠，人生的重担不再只由我们独自承担。","主耶稣，求祢教导我放下想要掌控结果的心，学习单单信
靠祢。当我面临崩塌，一切不如计划时，求祢帮助我在祢
里面安息，深知我的生命和未来都在祢的手中。阿们。
一年读经灵修:第二册 42",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记上 14章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/14.htm""}, {""text"": ""约翰福音 14章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/14.htm""}, {""text"": ""箴言 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/15.htm""}]"
2026-05-13,进入命定,5月13日：尊荣以前，必有谦卑,撒母耳记上15-16章、约翰福音15:1-17、箴言15:30-33,"谦卑的证据，并不在于表面的温柔或保持低调。谦卑最受
考验的时刻，是当上帝呼召我们去服事、祝福或事奉那些
曾经深深伤害或冒犯我们的人。这非常艰难，因为这种顺
服既沉重又不公平。
但上帝看见这种谦卑。当我们懂得俯首和谦卑地顺服上帝
时，祂会亲自来提升我们。祂必定会按着祂自己的时间和
方式尊荣那些谦卑的人。
这样的谦卑预备我们的心，使我们能正确地承接尊荣。谦
卑使上帝在我们内心中施行祂隐秘的工作，当我们获得人
的认可时，我们也能依然保持不骄傲、不自高的心态。神
喜悦这样的心。","天父，求祢赐我一颗谦卑的心，不论需要付出多大的代价，
我也愿意顺服祢。帮助我去服事、祝福并爱那些我心里抗
拒的人。求祢在我身上运行祢隐秘的工作，当尊荣临到我
时，我能够荣耀祢。阿们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记上 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/15.htm""}, {""text"": ""撒母耳记上 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/16.htm""}, {""text"": ""约翰福音 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/15.htm""}, {""text"": ""箴言 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/15.htm""}]"
2026-05-14,成为祝福,5月14日：冠冕之前的巨人,撒母耳记上17章、约翰福音15:18-27、箴言16:1-4,"当上帝拣选大卫作王时，祂没有立刻将冠冕戴在他头上。
祂先让大卫经历歌利亚。大卫坐上宝座之前，他必须先站
在战场上接受试验。歌利亚不是大卫命定道路上的障碍，
他是训练的一部分。与巨人的对峙，是为他成为王所做的
预备。
我们今天所面对的挣扎与挑战，都是上帝用来预备和磨炼
我们的训练。预备在使命之前，试炼在提升之前。像大卫
一样，让我们相信，最终的胜利来自信靠那位行在我们前
头的上帝。
当我们最终戴上胜利的冠冕时，务必记住，冠冕不是用来
炫耀的奖赏，而是继续为上帝争战的神圣责任。","天父，求祢赐我勇气和信心去面对人生道路上的巨人。帮
助我铭记，每一次胜利都是服侍祢和为祢努力奋斗的责任。
阿们。
一年读经灵修:第二册 44",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记上 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/17.htm""}, {""text"": ""约翰福音 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/15.htm""}, {""text"": ""箴言 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-15,成为祝福,5月15日：为他人的胜利而欢呼,撒母耳记上18-19章、约翰福音16:1-15、箴言16:5-8,"大卫击败歌利亚后，以色列的妇女为大卫的胜利歌唱。然
而，扫罗王并没有因上帝所行的事而喜乐，他反而被嫉妒
吞噬。
嫉妒是一种非常危险的罪，但许多基督徒往往忽视或不愿
意正视它。它不仅抹杀了上帝在其他信徒生命中的美善，
也暗暗质疑上帝的公义。嫉妒让人误以为别人的祝福就是
自己的损失。我们需要明白，上帝赐给一个人的祝福，并
不会减少祂对另一个人的信实。上帝既至高无上，又仁慈
慷慨。
当你听到别人成功时，心里是否感到酸溜溜？将这份感受
交托给上帝吧。祈求上帝扩大你的心胸，使你能够与他人
一同欢呼喜乐。选择为你嫉妒的人祝福和祈祷，培养满足
与感恩的心。","主耶稣，求祢查验我的心，揭开隐藏在我心里的嫉妒。赦
免我质疑祢的良善与信实。求祢在我内心里面培养一颗感
恩和知足的心，为祢所赐的一切常存感谢。阿们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记上 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/18.htm""}, {""text"": ""撒母耳记上 19章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/19.htm""}, {""text"": ""约翰福音 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/16.htm""}, {""text"": ""箴言 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-16,成为祝福,5月16日：主赐良友,撒母耳记上20-21章、约翰福音16:16-33、箴言16:9-12,"一位在困境中出现的忠心良友，实在是上帝极宝贵的祝福！
约拿单不仅信赖大卫，还由始至终力挺他。他冒着极大的
个人风险保护大卫，即使在重压之下也从未背叛他。约拿
单也拒绝与大卫为敌，因为他看见神的手在大卫身上，所
以自动放弃自己对王位的权利，并顺服于上帝的旨意。
我们都需要这样一位忠实可靠、陪伴我们历经考验的朋友。
这样的朋友不仅深爱我们、为我们无私付出，也会在我们
信心动摇时坚定我们的信念，并始终对我们不离不弃，直
到生命的终点。
同样地，我们也要成为他人的约拿单。在与人的关系中，
我们如何能少一点计较，多一点无条件的爱呢？","天父，感谢祢赐予我这份忠诚的友谊宝贵的礼物。我为那
些对我不离不弃的好朋友们献上感谢。帮助我更加珍惜他
们，不把他们为我付出的视为理所当然。愿祢使用我成为
他人的祝福。阿们。
一年读经灵修:第二册 46",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记上 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/20.htm""}, {""text"": ""撒母耳记上 21章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/21.htm""}, {""text"": ""约翰福音 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/16.htm""}, {""text"": ""箴言 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-17,成为祝福,5月17日：成为耶稣所祷告的,撒母耳记上22-23章、约翰福音17章、箴言16:13-16,"耶稣在祂的大祭司祷告中，表达了祂对每一位信徒最深切
的期盼。祂恳求阿爸父保护我们、使我们同心、分别为圣。
祂也祈求我们能成为祂忠实的见证人。最重要的是，祂祷
告愿父的爱常驻在我们心中。
天父已经垂听并应允了圣子。耶稣所祷告的，已借着祂在
十字架上成就的救赎得以确立。这宝贵的代求，因着信心
而在我们的生命中被成全并彰显了。
因此，我们必须自问一个更深的问题:“我们是否真的渴
望成为耶稣所祷告的？”上帝已经赐下祂的恩典，呼召也
在眼前。愿我们已预备好，能随时回应神说:“主啊，求
祢塑造我，让我成为祢祷告的应允”。","天父，感谢祢应允了祢爱子的祈祷。我领受祢的保守、祢
成圣的工作和祢丰盛的爱。主啊，我在这里，请差遣我！
阿们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记上 22章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/22.htm""}, {""text"": ""撒母耳记上 23章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/23.htm""}, {""text"": ""约翰福音 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/17.htm""}, {""text"": ""箴言 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-18,成为祝福,5月18日：智慧介入的大能,撒母耳记上24-25章、约翰福音18:1-27、诗篇68:1-18,"拿八傲慢无礼的话语激怒了大卫，几乎给他的全家带来灭
顶之灾。但他的妻子亚比该却选择挺身而出。她本可以保
持沉默，因为介入并非自己的本分。然而，她却勇敢地采
取了行动。
她以谦卑、明辨和适时的言语，平息了大卫的怒火，化解
了一场危机。她的智慧消弭了灾祸，挽救了众多生命。当
我们面对类似时刻时，我们应当持守怎样的心志呢？
要快听、慢说。当与心怀不悦的人沟通时，请放下自我，
认真聆听言语背后的心声。体恤别人比争辩输赢更为重要。
当我们愿意为了和睦而作出调整时，往往会带来更好的解
决之道。愿我们像亚比该一样，无论往何处去，都能成为
上帝使人和好的器皿。","主耶稣，求祢教导我在开口前先静默祈祷。求祢以谦卑和
智慧充满我心。愿我在每一个处境中，都能传递祢的平安。
阿们。
一年读经灵修:第二册 48",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记上 24章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/24.htm""}, {""text"": ""撒母耳记上 25章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/25.htm""}, {""text"": ""约翰福音 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/18.htm""}, {""text"": ""诗篇 68篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/68.htm""}]"
2026-05-19,成为祝福,5月19日：你灵魂何其宝贵,撒母耳记上26-28章、约翰福音18:28-19:16a、,"诗篇68:19-35
耶稣的话语揭示了灵魂的珍贵价值。祂来，是为了“寻找”
并“拯救”。这意味着你的灵魂值得被追寻，也值得被救赎。
圣经其他地方也提到，撒旦同样在觊觎我们的灵魂。上帝
要赐予我们生命，而仇敌却要毁灭我们。我们的灵魂应当
是何等宝贵，竟引得上帝与魔鬼如此关注！
你内心或许有个声音在说:“我无足轻重”、“我是个累赘”
或“我一文不值”。这些都是来自仇敌的谎言。倘若上帝愿
意付出如此重价来寻找、追寻我们，那么祂看你为值得守
护的珍宝。你在耶稣眼中的价值，已由祂对你的追寻所印
证。
上帝的爱并不止于拯救我们。祂拯救我们，是要我们参与
祂的工作。我们这些已经得救的人，如今成为祂国度事工
的器皿。愿基督借着我们延续祂寻找和拯救的工作。","主耶稣，感谢祢在我迷失时寻找我。求祢止息那低语我
“无足轻重”的声音，帮助我透过祢的眼光来看自己。愿我
能延续祢救赎的工作。阿们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记上 26章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/26.htm""}, {""text"": ""撒母耳记上 27章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/27.htm""}, {""text"": ""撒母耳记上 28章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/28.htm""}, {""text"": ""约翰福音 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/18.htm""}]"
2026-05-20,成为祝福,5月20日：活在祂已成之工里,撒母耳记上29-31章、约翰福音19:16b-42、,"诗篇69:1-18
我们能祝福他人的最佳方式之一，就是引导他们转向耶稣
已成之工。借着基督的生、死与复活，我们的未来已经得
着保障。上帝诚然为我们付上了一切的代价。
我们身边有许多人正被内疚、羞耻与绝望的重担所压垮。
当我们把目光定睛在救主所成就的一切时，我们便能专注
于祂的信实，而非自己的过犯。
在实际生活中，这意味着我们要提醒自己与他人:“我们
无需竭力赚取上帝的接纳，耶稣已成就了一切”。我们可
以在祂无条件的爱中安息。无需靠表现换取接纳，也无需
试图赚取基督已为我们成就的救恩。我们的身份乃在基督
里寻见。不是我们选择了祂，是祂拣选了我们。一切都已
成就了，因此我们得以自由。愿这真理为困乏的心灵带来
平安，为疲惫的灵魂赐下安息。","主耶稣，感谢祢在十字架上成就的救恩。我选择安息于祢
为我所做的一切。求祢帮助我活在这真理中，并引导他人
也归向祢。阿们。
一年读经灵修:第二册 50",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记上 29章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/29.htm""}, {""text"": ""撒母耳记上 30章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/30.htm""}, {""text"": ""撒母耳记上 31章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/31.htm""}, {""text"": ""约翰福音 19章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/19.htm""}]"
2026-05-21,全心爱主,5月21日：耶稣--我们的安慰者,撒母耳记下1-2章、约翰福音20:1-23、诗篇69:19-36,"抹大拉的马利亚站在空墓穴外哭泣。在悲痛中，她为基督
遗体的失踪而焦虑不安。就在这时，耶稣走近她。祂温柔
地呼唤她的名字。刹那间，她的绝望化为无尽的喜乐。
如今，我们的主耶稣仍是那将绝望化为喜乐的安慰者。祂
不会漠视我们的眼泪，也不会在痛苦中离弃我们。祂渴望
亲近我们，亲自向我们的心灵说话。然而，我们有时却转
向别处寻求安慰，而非首先来到上帝面前。
上帝的安慰，是那超越人所能理解的平安。那是一种超自
然、属天的安慰，在患难与悲伤中托住我们。当你在眼泪
与忧伤中向祂呼求时，你必会经历祂的同在与亲近；祂的
安慰也必医治你的心灵。","主耶稣，感谢祢在我忧伤时亲近我。求祢用祢的同在安慰
我，医治我心灵。我需要祢，我的主。我需要祢。阿们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/1.htm""}, {""text"": ""撒母耳记下 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/2.htm""}, {""text"": ""约翰福音 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/20.htm""}, {""text"": ""诗篇 69篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/69.htm""}]"
2026-05-22,全心爱主,5月22日：选择信靠那看不见的上帝,撒母耳记下3-4章、约翰福音20:24-31、诗篇70篇,"多马深爱耶稣。然而，当其他门徒说他们看见了复活的基
督时，他却不肯相信。尽管耶稣早已告诉他们自己三天后
必复活，多马仍想要亲眼见证。我们有时也像多马一样。
有些时刻，圣经中的某些真理确实难以接受。我们总想在
相信之前，先得到确据和可见的保证。但这并非信心之道。
信心呼召我们相信上帝所宣告的，即便我们的眼睛尚未得
见印证。
我们大多数人终其一生都无法用肉眼看见耶稣，但仍然被
呼召要全心全意爱祂。那没有看见就信的人是有福的。愿
我们继续信靠祂，凭祂的话语坚定信心，即使在没有眼见
的时候也不动摇。","主耶稣，求祢帮助我在看不见的时侯仍信靠祢。坚固我的
信心，让我能深信祢的话语，并全心全意爱祢。阿们。
一年读经灵修:第二册 52",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 3章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/3.htm""}, {""text"": ""撒母耳记下 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/4.htm""}, {""text"": ""约翰福音 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/20.htm""}, {""text"": ""诗篇 70篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/70.htm""}]"
2026-05-23,全心爱主,5月23日：上帝是深渊之处的磐石,撒母耳记下5-6章、约翰福音21章、诗篇71篇,"诗篇 71 篇是一位历经压力、逼迫与深陷软弱之人的祈祷。
诗人呼求:“求祢作我常住的磐石，祢已经命定要救我”。
有时，上帝允许我们坠入深渊之底，为的是让我们在那低
谷之处与祂相遇。上帝就是那深渊之处的磐石。
上帝甚至在我们最卑微的时刻也同在。我们大多宁愿身处
山顶，而非跌入谷底。但圣经反复向我们显明，上帝最有
力的工作往往是在深渊之处成就的。约瑟从坑中与牢狱走
向命定；摩西从失败走向呼召；大卫从山洞走向王位；彼
得从不认主到成为基督建立教会的磐石。
请相信，你今日所经历的深渊之底，正是你与上帝相遇之
地。","天父，当我周遭的一切仿佛都崩溃时，求祢帮助我记得祢
是我的磐石和避难所。求祢教导我，不仅在巅峰时信靠祢，
在低谷中也能如此。愿我的软弱引领我更深地信靠祢。阿
们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/5.htm""}, {""text"": ""撒母耳记下 6章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/6.htm""}, {""text"": ""约翰福音 21章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/21.htm""}, {""text"": ""诗篇 71篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/71.htm""}]"
2026-05-24,全心爱主,5月24日：复兴从祷告开始,撒母耳记下7-8章、使徒行传1章、诗篇72篇,"耶稣升天后，一百二十名门徒聚集在楼房上恒切祷告。他
们在等候所应许的圣灵带着能力降临。这意义重大，因为
他们没有因恐惧而四散，反而同心合意地祷告，展现出对
上帝成就应许的信心与依靠。
这与我们往往倚靠自己能力和策略的倾向是何等不同。门
徒们明白，上帝的工作必须倚靠上帝的能力来成就。他们
甘愿等候，直到被圣灵充满，才出去服事。
每一次复兴都始于祷告。我们必须学会慢下来，寻求祂，
放下自己的努力，等候祂的圣灵。当我们在代祷中持续竭
力追求时，主必按祂的时间，赐下能力与生命的转化。你
愿意等候耶和华，恒切祷告，直到祂复兴你的灵魂吗？","天父，我渴慕生命的复兴。当我首先寻求祢时，愿祢的能
力降临在我身上。求祢彻底改变我，从内到外更新我。我
将持续祷告，直到看到生命中的突破。阿们。
一年读经灵修:第二册 54",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/7.htm""}, {""text"": ""撒母耳记下 8章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/8.htm""}, {""text"": ""使徒行传 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/1.htm""}, {""text"": ""诗篇 72篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/72.htm""}]"
2026-05-25,全心爱主,5月25日：像初代教会一样的专一,撒母耳记下9-10章、使徒行传2:1-41、箴言16:17-20,"初代教会的显著特征是对上帝的虔诚。他们专心投入使徒
的教导、团契、圣餐与祷告。他们渴慕上帝的话语，珍惜
彼此相聚的时光，并将生命的重心放在基督身上。
这种虔诚通过共同生活和积极的服事得以彰显。他们定期
聚会，共享财物，确保没有人缺乏所需。他们的合一，是
彼此相爱、服事并承担对方重担的承诺。
他们的事工与善行因此产生了持久的影响。他们蒙众人喜
爱，“主将每天加添得救的人数”。今天的教会，也让我们
以初代信徒同样的虔诚与忠心来爱上帝吧！","主耶稣，求祢教导我，像初代教会一样持守虔诚。塑造我
的心，使我珍爱祢的子民，忠心服事祢的教会。我选择以
谦卑、合一与喜乐，延续初代信徒的属灵遗产。阿们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/9.htm""}, {""text"": ""撒母耳记下 10章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/10.htm""}, {""text"": ""使徒行传 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/2.htm""}, {""text"": ""箴言 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-26,全心爱主,5月26日：悔改带来新生命,撒母耳记下11-12章、使徒行传2:42-3:26、,"箴言16:21-24
悔改远不止是为自己的罪感到难过和懊悔。悔改乃是心意
更新而变化，渴望离弃罪恶，跟随上帝。真实的悔改会为
我们的思想、渴望、习惯和行为带来持久的改变。
作为基督徒，我们问题的根本不是罪--因为基督已在十
字架上除去了我们的罪，我们不再被定罪。我们的问题根
源是悔改，我们悔改得太慢。悔改并非一次性的行为，而
是一生持续不断的回应。我们必须快快地认罪，祈求上帝
的赦免。上帝既不会保留祂的宽恕，也不会对我们怀怨。
当我们回转归向祂时，祂不仅抹去我们的过去，也为我们
注入了新的生命。让我们天天保持这样的姿态--在上帝
面前持有受教的心，使我们的生命与祂的旨意对齐。","天父，我愿意将我的心回转归向祢。求祢赦免我、洁净我、
释放我脱离旧有的生活方式。求祢给我一颗纯洁的心，从
里到外更新我。阿们。
一年读经灵修:第二册 56",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 11章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/11.htm""}, {""text"": ""撒母耳记下 12章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/12.htm""}, {""text"": ""使徒行传 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/2.htm""}]"
2026-05-27,全心爱主,5月27日：敬虔的领袖也会经历痛苦,撒母耳记下13-15章、使徒行传4章、箴言16:25-28,"如果你认为成功或虔诚的领袖，人生必定一帆风顺，你就
误解了。事实上，领导者往往会经历许多不为人知的辛酸。
其中一件最艰难的是，在领导的过程中伤我们最深的，常
常是那些我们最爱、最在乎的人。即便是成功且虔诚的领
袖，也难免经历背叛与心碎的痛苦。大卫不仅失去了一个
王国，也失去了一个儿子和百姓的忠诚。
当跟我们最亲近的人背叛我们时，自然会感到困惑、受伤，
甚至愤怒。当痛苦直面袭来，我们当如何应对？
我们将痛苦交托给耶稣。我们可以向祂哭泣，倾诉所有的
心碎。我们可以求祂医治，祂理解我们的痛苦，会在我们
的破碎中与我们相遇。上帝必修补破碎的，恢复所失去的。
愿我们紧紧抓住上帝，因祂正带领我们进入祂的救赎之光。","主耶稣，我感谢祢永不离开我，也不丢弃我。求祢在我悲
伤和痛苦时安慰和坚固我的心，保守我免受苦毒的侵蚀。
我愿永远信靠祢。阿们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 13章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/13.htm""}, {""text"": ""撒母耳记下 14章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/14.htm""}, {""text"": ""撒母耳记下 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/15.htm""}, {""text"": ""使徒行传 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/4.htm""}, {""text"": ""箴言 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-28,连结社群,5月28日：上帝严肃看待正直,撒母耳记下16-17章、使徒行传5:1-32、箴言16:29-33,"亚拿尼亚和撒非喇的罪，不是因为他们保留了部分钱财-
-他们有自由这么做。他们的罪是欺骗。他们试图用虚假
的虔诚给人留下好印象，结果不仅欺骗了人，也欺骗了上
帝。我们对人隐瞒的罪，上帝完全看在眼里。祂是无所不
知，无所不见的神。对上帝来说，正直是不可妥协的。
正直需要我们以纯正与完全来生活，不论环境如何，都以
祂的标准要求自己。上帝对圣洁看得极为重视，祂必会除
去任何败坏祂新妇纯洁的虚伪。
上帝期望祂的儿女和教会，在个人行为和教会事工上都坚
守祂的正直标准。敬畏主的义人必会领受神的大能。愿我
们的一生都能活出真正讨神喜悦的样式。","天父，求祢鉴察我的心，洁净我一切隐藏的动机与虚伪。
教导我渴慕祢的赞美，胜过人的称赞。帮助我在生命的各
个领域都行在正直中。阿们。
一年读经灵修:第二册 58",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/16.htm""}, {""text"": ""撒母耳记下 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/17.htm""}, {""text"": ""使徒行传 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/5.htm""}, {""text"": ""箴言 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-29,连结社群,5月29日：不带期望的爱,撒母耳记下18-19章、使徒行传5:33-6:15、箴言17:1-4,"大卫在流亡耶路撒冷期间，巴西莱曾为他和随从提供食物、
床铺和日常用品。大卫想要报答他，便邀请他住在王宫中
安享晚年，但巴西莱却谦卑地婉拒了。
巴西莱的故事有力地教导我们，爱应当慷慨地给予，不带
任何期望回报的心。有些人将每段关系都视为交易，只有
在能够得到回报时才给予，或者给予只是为了获得好处。
当我们借着服事、祝福或帮助而给予时，我们必须是出于
爱，只因这样做能讨上帝的喜悦、荣耀上帝。
我们每一天都有机会去行出爱。耶稣完美地诠释了这样的
爱。我们的阿爸父会看见我们所行的每一件善事。清心施
与的人有福了。愿我们选择日日忠心、无私地去爱，这样
便能讨主喜悦。","天父，求祢赐我一颗慷慨去爱和甘心乐意地服事、不求回
报的心。愿我的一生在一切所行的事上都讨祢喜悦。阿们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/18.htm""}, {""text"": ""撒母耳记下 19章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/19.htm""}, {""text"": ""使徒行传 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/5.htm""}, {""text"": ""箴言 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-05-30,连结社群,5月30日：跨越世代的生命,撒母耳记下20-21章、使徒行传7:1-29、箴言17:5-8,"“子孙为老人的冠冕，父亲是儿女的荣耀” 这节经文，揭示
了上帝对世代交替的美好设计。孙辈代表着生命的硕果与
延续，而儿女则在父亲那里得着保护与属灵的遮盖。
生命并非世代之间的竞赛。每一代都弥足珍贵，都扮演着
重要的角色，使所有世代都能在上帝的国度里共同兴盛。
当每个世代都承接上帝所赐的位分时，教会和家庭就会变
得刚强且合一。年轻人以异象和热忱建造，年长者则传递
信心与智慧。
无论我们代表哪个世代，愿我们总能口吐恩言，尊荣我们
的前辈和后辈，使主的名被尊崇。","天父，我为我的家庭和教会感谢祢。求祢教导我如何敬重
并尊荣我的前辈和后辈。请保守我远离攀比，帮助我以谦
卑和喜乐的心接受主所赋予我的角色。阿们。
一年读经灵修:第二册 60",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/20.htm""}, {""text"": ""撒母耳记下 21章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/21.htm""}, {""text"": ""使徒行传 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/7.htm""}, {""text"": ""箴言 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-05-31,连结社群,5月31日：信心绝不被压制,撒母耳记下22章、使徒行传7:30-60、箴言17:9-12,"司提反殉道并非因为作恶，而是因为他大胆宣告耶稣是主，
指出人们的骄傲与不信，揭露他们刚硬的心。顺从肉体的
人会被遵行圣灵的基督徒所冒犯。
救恩虽是免费的礼物，但做耶稣的门徒却要付上一切代价。
你还愿意跟从耶稣吗？对于司提反而言，跟随基督不仅值
得，甚至要赔上生命本身。
我们若跟从耶稣，就必须做好被批评、被误解、被憎恨，
甚至被拒绝的准备。愿我们仍能满怀信心地说:“上帝是
我的产业，是我的一切，我必不至缺乏”。
司提反的殉道，成为福音传播的转折点。分散的信徒，无
论往哪里去，都传扬福音。愿我们拥有如此坚定的信心，
以致没有任何事物能阻止我们为主作见证。","主耶稣，求祢赐我像司提反一样坚定不移的勇气，使我的
生命，甚至我的苦难，都能指引他人认识祢。不要让任何
事拦阻我为主耶稣作见证。愿我无论身处何地，都能彰显
祢的福音。阿们。",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 22章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/22.htm""}, {""text"": ""使徒行传 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/7.htm""}, {""text"": ""箴言 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
